listing_id,City,n_chars,n_reviews_concatenated
31406900,Hawaii,121476,385
31408410,Hawaii,42719,187
31408962,Hawaii,4084,20
31408966,Hawaii,1436,4
31409648,Los Angeles,8003,18
31415089,Hawaii,55486,203
31416365,Nashville,59552,275
31424518,San Francisco,12333,54
314248,San Francisco,26403,83
31433639,Hawaii,1170,6
31435773,New York,164,1
31435998,Los Angeles,41503,183
314368,San Francisco,28487,111
31437113,San Francisco,26733,119
31437561,Hawaii,55516,150
31438059,Hawaii,18902,60
31439076,San Francisco,76115,286
31440571,Los Angeles,9681,34
31442604,Hawaii,14930,41
31445044,Los Angeles,10412,53
31445273,New York,25308,95
31447139,Hawaii,6885,20
31448470,Los Angeles,178,1
31450103,Hawaii,51938,215
31450281,San Francisco,21784,85
31451288,Hawaii,24084,80
31454689,Hawaii,9450,38
3145484,New York,3949,20
31457396,New York,15745,76
31457844,Hawaii,7672,16
31459394,New York,1708,6
31462458,Los Angeles,4074,15
31463514,Hawaii,3555,16
31466176,New York,57336,207
31467888,New York,2011,6
31469583,Los Angeles,12567,40
31473340,New York,30804,129
31474431,New York,21858,106
31474638,New York,19526,97
31476630,Hawaii,43120,156
31490968,Hawaii,5622,14
31494809,Los Angeles,212,1
31495955,Los Angeles,799,5
31497598,Hawaii,19817,55
31498093,Hawaii,83513,285
314982,New York,57141,184
31498492,Hawaii,7907,26
31505942,Nashville,16350,64
31513692,New York,17704,81
31513722,Nashville,92299,325
31515700,Hawaii,64086,253
31515934,Hawaii,19719,34
31519147,Los Angeles,1191,3
3153127,Hawaii,6685,16
31533518,New York,323,1
31534520,Hawaii,1869,9
3153464,New York,3511,13
31536755,Nashville,75208,304
31537259,Los Angeles,18994,71
31537264,Los Angeles,42655,135
31539511,New York,42252,211
31539965,Hawaii,20086,35
3154241,Los Angeles,91109,377
31543246,New York,2638,9
31543289,Los Angeles,19800,100
31545073,Los Angeles,25035,122
3156021,Hawaii,185765,641
31562957,Hawaii,496,1
31563175,Hawaii,15779,50
31563889,Los Angeles,93647,364
31564614,New York,23490,98
31566371,San Francisco,6306,15
31567276,Hawaii,14993,53
31567793,Hawaii,111597,487
31568513,San Francisco,5150,27
3156969,New York,116933,338
31571182,San Francisco,6677,16
31571231,Hawaii,6354,16
31572126,Los Angeles,2927,12
31574086,Hawaii,8216,16
31574251,Los Angeles,110,1
31574513,Los Angeles,281,2
31579368,Hawaii,3679,4
3158038,Nashville,12484,57
31584089,New York,470,1
31587174,Hawaii,23745,92
31590520,Hawaii,3612,10
31590671,Los Angeles,9834,50
31591378,Los Angeles,9540,42
31595654,Los Angeles,33954,92
31596049,San Francisco,34256,180
31596394,Los Angeles,4819,23
31596642,San Francisco,502,2
31596854,Los Angeles,3191,12
31596930,Los Angeles,21429,77
31597058,Los Angeles,11617,44
31600379,New York,8850,34
31603651,Los Angeles,25028,92
31605258,Los Angeles,720,3
31609529,Hawaii,53091,170
31614670,New York,7353,28
31618640,Hawaii,13704,45
31620232,Hawaii,3309,9
31621257,Hawaii,7916,31
31622448,New York,16293,70
31623662,San Francisco,4198,22
31624317,New York,23946,82
31624368,Hawaii,2907,11
31624537,Hawaii,2175,10
31625541,Nashville,43424,175
31626662,New York,23739,80
31626962,Nashville,49801,190
31629533,San Francisco,4107,10
31631134,Los Angeles,106373,602
3163508,Hawaii,28986,68
3163686,Hawaii,17301,37
3163832,Hawaii,21856,51
3163942,Hawaii,29958,68
31640702,Hawaii,1536,5
31641894,Los Angeles,28561,107
31643435,Hawaii,23197,60
31645598,Hawaii,5786,22
31645611,Hawaii,105573,439
31646249,Hawaii,46308,172
31646792,Hawaii,11625,35
31647227,Hawaii,5622,16
31648906,Hawaii,6468,22
31649235,Los Angeles,8144,21
31652722,Los Angeles,223,2
31663848,New York,18734,63
31665895,Hawaii,13877,48
31667621,New York,49478,231
31668461,New York,53819,248
31670415,Los Angeles,25188,78
31672520,San Francisco,4419,7
31674625,Hawaii,9394,20
31674728,San Francisco,4244,8
3167558,Los Angeles,18055,34
3167768,New York,23252,46
3167974,Los Angeles,12089,30
3168044,Los Angeles,13076,37
3168499,Los Angeles,11197,30
31686568,Los Angeles,39185,165
31690844,Los Angeles,11757,51
31691858,Hawaii,134091,460
31692274,Hawaii,17433,64
31695049,San Francisco,50291,236
31695776,Nashville,29990,127
31697123,New York,33661,194
31697406,Los Angeles,12915,58
31704158,Hawaii,30521,108
31705298,New York,18790,55
31708854,San Francisco,14747,73
31713961,Los Angeles,10310,31
31715199,Nashville,12288,44
31715312,New York,64814,263
31716804,Hawaii,40903,129
31719747,Los Angeles,8136,35
31722021,New York,2673,10
31722268,Hawaii,42786,120
31724787,San Francisco,2817,4
31726939,New York,90,1
31730069,Los Angeles,9740,40
31732450,New York,4441,19
31737653,New York,6161,14
31738781,San Francisco,2702,8
31740368,Nashville,56230,188
31741342,Hawaii,11766,43
31742742,Nashville,56454,201
31743097,Nashville,45594,173
31749610,Los Angeles,48331,185
3175769,San Francisco,4044,9
31757987,Nashville,46827,209
31758139,Nashville,50934,167
31758152,Hawaii,9834,37
31758231,New York,5906,20
31759412,San Francisco,60474,247
31759991,Hawaii,33656,110
31759995,Hawaii,13752,32
31760509,New York,22044,87
31760941,New York,32297,106
31761316,Nashville,51297,239
31762748,Nashville,32075,157
31765360,Nashville,72551,319
3176619,San Francisco,10593,29
31771736,Hawaii,12347,65
31773364,New York,6546,16
31795966,Hawaii,5169,11
31800128,Hawaii,7349,28
31800197,Hawaii,744,3
31800200,Hawaii,2860,12
31800201,Hawaii,1821,5
31801126,Los Angeles,291,2
318021,New York,44899,101
31803551,San Francisco,16079,74
31804411,Los Angeles,9657,57
31804550,Hawaii,6114,21
31805176,Hawaii,5612,18
31805644,Hawaii,10249,41
31812294,Hawaii,2495,14
31827469,San Francisco,1815,7
31829738,Hawaii,2631,6
31831101,Los Angeles,3186,13
31831710,Los Angeles,35076,160
31834190,New York,45490,182
31835140,Los Angeles,26671,91
31836311,New York,336,4
31839994,New York,53451,215
31840616,Hawaii,1488,7
31852691,Los Angeles,51173,141
31853948,Los Angeles,2156,13
31854634,Los Angeles,12021,45
31854666,Nashville,59767,252
31856192,New York,32514,120
31856367,Los Angeles,14013,60
31856519,Los Angeles,23342,85
31856844,Los Angeles,16962,70
31856961,Hawaii,8378,24
31857005,Los Angeles,11395,59
31857132,Los Angeles,7736,19
31857250,Hawaii,2875,12
31857269,Hawaii,2548,8
31857472,New York,8281,42
31857627,Hawaii,20002,47
31858436,Los Angeles,10414,54
31860562,Hawaii,31045,120
31861671,New York,9208,33
31861970,Los Angeles,5999,25
31863413,Los Angeles,19253,68
31863839,Los Angeles,21053,98
31864831,Los Angeles,4565,13
31864883,Nashville,45889,206
31865994,Hawaii,55918,205
31866875,Los Angeles,785,2
31875296,Los Angeles,7656,27
3187925,New York,18397,46
31879539,Nashville,37617,194
31879807,Hawaii,41669,162
31881052,New York,33224,161
31881341,Los Angeles,86334,413
31883139,Hawaii,47013,158
31885991,New York,421,3
31887061,Los Angeles,41170,185
31891312,Hawaii,791,1
31896408,Los Angeles,7642,26
31896698,Nashville,64911,333
31897600,Hawaii,21283,83
31902609,Los Angeles,66576,262
31902612,Nashville,23941,103
31904086,Hawaii,64050,208
31907806,Hawaii,9820,19
31909196,Nashville,60267,234
3190978,Hawaii,52154,144
31913609,New York,30118,108
3191678,New York,14668,44
31917494,Hawaii,18759,59
31922884,Hawaii,62610,148
31924784,San Francisco,2350,4
31927072,Hawaii,40891,133
31927335,Los Angeles,9755,39
3193063,Los Angeles,146563,584
31930767,Los Angeles,2352,5
31932000,Hawaii,1178,6
31932152,New York,29183,94
31933373,New York,36292,120
31933839,Hawaii,86992,328
31934408,New York,13313,49
31934668,Los Angeles,5273,22
3193480,Hawaii,1238,2
31935599,Hawaii,7449,30
31937373,Los Angeles,3689,11
31943050,Hawaii,5898,35
3194388,Hawaii,11800,36
3194576,Los Angeles,23761,111
3194941,Los Angeles,26480,74
31950600,Hawaii,32617,83
31952007,Nashville,57765,199
31955258,Nashville,49483,195
31957088,Hawaii,299,2
31958084,Los Angeles,1559,5
31958995,Hawaii,14634,55
31961126,New York,45659,191
31962268,Hawaii,8269,41
31963619,Los Angeles,17558,67
31964045,New York,2280,14
31964186,Hawaii,28820,88
31965919,Hawaii,20012,62
31968274,Hawaii,4693,12
319705,Nashville,19275,49
31976216,Los Angeles,292,3
31977221,Los Angeles,14317,71
31978518,New York,26750,90
31979587,Los Angeles,17316,88
31980794,New York,12349,37
31981857,Los Angeles,983,6
3198365,New York,60977,212
3198470,Hawaii,92452,210
31985315,San Francisco,4568,12
31986621,Hawaii,31,1
3198709,New York,26404,92
31987434,Nashville,32786,140
31987546,Hawaii,3435,9
31991369,Hawaii,6762,15
31991634,New York,7808,28
31994,New York,184565,597
31994735,New York,6384,21
31995174,Los Angeles,9253,43
31995481,Los Angeles,50313,191
31995722,Hawaii,1462,4
32001744,Hawaii,307,1
3200522,New York,100056,261
32007304,Hawaii,15995,49
3201011,Los Angeles,25732,80
3201044,San Francisco,8297,40
32013337,Los Angeles,4588,15
32016074,Los Angeles,28461,139
32016432,Los Angeles,20498,69
32017248,Hawaii,57946,176
32017677,Hawaii,20181,64
32017859,San Francisco,1629,3
32018971,Hawaii,19803,51
32021136,Hawaii,204,1
32023730,Hawaii,47235,163
32024393,Nashville,26037,90
32024518,San Francisco,19206,62
32025399,Hawaii,10623,43
3202590,New York,43640,101
32033973,San Francisco,621,2
32035081,Los Angeles,2965,16
32036822,New York,40528,179
32037535,New York,23748,90
32040212,Los Angeles,38127,187
32040618,Los Angeles,7646,33
32041165,Los Angeles,70228,269
32041915,Los Angeles,11006,42
32042801,San Francisco,2611,13
32043935,Hawaii,63066,235
32045673,Los Angeles,5086,17
32047112,Los Angeles,566,4
32047387,Los Angeles,44421,135
32047649,Los Angeles,24399,80
32048318,Los Angeles,5494,20
32048569,Hawaii,12952,31
32048914,San Francisco,43693,232
32049077,San Francisco,30519,167
32049362,Hawaii,20481,50
3205059,San Francisco,48719,156
32062843,New York,8566,46
32064052,Nashville,34444,160
320684,Hawaii,22872,67
32069707,Hawaii,48812,169
32070499,Hawaii,4740,14
32072704,San Francisco,82253,248
3207986,New York,35978,139
32081249,New York,12637,42
32086718,Nashville,327,2
32086719,Hawaii,36243,129
32088018,New York,1833,10
32088425,San Francisco,35397,190
32088920,Hawaii,1184,2
32089149,Hawaii,76246,289
32089876,Los Angeles,17153,95
3209027,Hawaii,8736,24
32093763,Los Angeles,32274,104
3209889,Hawaii,165,1
32102590,New York,31948,149
321051,Los Angeles,53846,146
32106242,Los Angeles,39378,155
32109014,Los Angeles,1637,9
32109690,Los Angeles,60931,305
32112731,Hawaii,13364,30
32113353,New York,342,4
32113366,San Francisco,40468,161
321136,New York,21211,79
32115671,Hawaii,4983,20
32116042,Hawaii,15588,36
32125848,New York,1866,10
32126470,Hawaii,14308,32
32135550,San Francisco,43195,201
32136705,Nashville,59636,287
32136959,Los Angeles,204,1
32137042,Los Angeles,32118,127
32137481,New York,20080,67
32137946,Hawaii,6188,14
32138676,Nashville,39131,156
32141015,Los Angeles,4406,8
32141291,Hawaii,85672,346
32147157,Hawaii,346,1
32147787,Los Angeles,24525,76
32147896,Los Angeles,2471,7
32148828,Los Angeles,3343,9
321599,Los Angeles,56361,178
32164513,Hawaii,10377,43
32164644,Hawaii,80677,245
32164874,Nashville,16823,54
32166554,Los Angeles,9407,41
32166923,Hawaii,13498,34
32167794,Hawaii,121,1
32167907,Los Angeles,14466,66
32168346,Hawaii,127817,474
32168734,Hawaii,15618,39
32168909,Hawaii,10771,35
32168970,Hawaii,905,6
32169160,Hawaii,3716,8
32171100,New York,45748,184
32172771,Los Angeles,226,1
32185584,Hawaii,55507,145
32186444,Los Angeles,46,1
32186694,Nashville,16326,77
32187506,Nashville,27008,140
3218873,Los Angeles,12537,26
32190993,Los Angeles,33228,125
32191381,Los Angeles,459,2
32191720,San Francisco,30816,121
32192128,San Francisco,19998,76
32192281,Hawaii,15321,55
32192300,San Francisco,33544,151
32196840,Hawaii,40474,137
3219704,Los Angeles,2930,6
32197364,Los Angeles,82219,334
3219880,Hawaii,50265,176
3220225,Hawaii,63548,198
3220245,Hawaii,59107,169
322037,New York,78183,275
32204262,Nashville,2609,16
32204797,Hawaii,4474,17
3220875,Los Angeles,60404,250
32214263,Los Angeles,9501,41
32215531,Hawaii,18550,34
32215835,Hawaii,30469,95
32216182,San Francisco,46554,201
32216334,Nashville,52815,253
32216514,Los Angeles,11493,52
32224775,Los Angeles,58594,273
32231657,Hawaii,41300,140
32233913,Los Angeles,90,1
32233982,New York,4795,17
32234009,Hawaii,741,3
32236344,Hawaii,6011,19
32238014,Hawaii,26484,80
32238694,New York,63055,250
32238956,Los Angeles,3413,20
32241239,New York,5355,21
32241276,New York,831,4
32241791,Hawaii,12020,21
32242139,New York,20670,77
32242990,Hawaii,48,1
32244369,Hawaii,833,4
32253661,Hawaii,2137,6
32258675,Hawaii,61172,213
32268160,Nashville,48394,203
32270221,Hawaii,37920,96
32270250,Hawaii,63028,194
32270961,Nashville,16271,65
32273036,New York,3980,11
32273587,Los Angeles,28354,119
32274060,Los Angeles,20277,99
32280408,Hawaii,5499,8
32282624,Hawaii,34923,94
32283501,Hawaii,3130,9
32283927,Los Angeles,22220,93
32284142,Nashville,4328,17
32284162,New York,32209,133
32284243,Nashville,10829,57
32284340,Nashville,5569,39
32284446,Nashville,21274,115
32284534,Nashville,34601,192
32284671,Nashville,5801,28
32284822,Nashville,16145,108
32284888,Nashville,23285,121
32284910,New York,63977,410
32284941,Nashville,41190,239
32285005,Nashville,12878,69
32286224,Los Angeles,5564,26
32287619,Los Angeles,5459,27
32291443,San Francisco,50944,226
32291990,Los Angeles,901,1
32292954,New York,10544,53
32293596,San Francisco,12803,44
32303910,Nashville,54116,289
3230459,San Francisco,63229,236
32306216,Los Angeles,584,3
32308337,Nashville,19453,119
32308391,Nashville,9821,53
32308420,Nashville,9741,52
32309171,Nashville,12085,68
32309211,Nashville,23874,126
32309249,Nashville,14610,87
323093,Los Angeles,2365,8
32310247,Nashville,3983,23
32311383,New York,2517,13
3231139,Hawaii,24191,58
32311791,Nashville,14613,69
32311842,Nashville,15611,82
32311877,Nashville,11645,54
32311916,Nashville,36081,201
32311943,Nashville,15865,84
32312434,Los Angeles,23627,83
32312578,Nashville,26557,162
32312615,Nashville,16055,98
32312650,Nashville,8840,57
32312679,Nashville,8864,39
32313621,Los Angeles,12013,53
32313931,Los Angeles,8333,24
32313969,Los Angeles,36479,174
32314082,Los Angeles,8987,28
32314086,Hawaii,1552,5
32314287,Hawaii,20380,80
32314987,Los Angeles,2714,10
32315467,Los Angeles,49089,194
32315812,Nashville,9307,37
32317509,Los Angeles,2428,8
32318222,Los Angeles,27516,177
32318936,Hawaii,18666,62
32320437,Hawaii,10508,23
32328315,Hawaii,9697,41
32332298,Nashville,9298,47
32334635,New York,450,2
32335217,Hawaii,5448,20
32336400,New York,5488,18
32337830,Nashville,32025,144
32338483,San Francisco,7022,18
32338620,Hawaii,10304,40
32338817,Hawaii,660,3
32338819,Hawaii,92,2
32338823,Hawaii,424,2
32338838,Hawaii,156,2
32338844,Hawaii,780,3
32338845,Hawaii,997,2
32338846,Hawaii,94,1
32338847,Hawaii,1891,10
32338853,Hawaii,195,3
32338856,Hawaii,65,1
32338863,Hawaii,84,1
32338865,Hawaii,118,1
32338880,Hawaii,378,2
32338881,Hawaii,390,2
32338883,Hawaii,708,2
32338892,Hawaii,326,1
32338894,Hawaii,1251,4
32338901,Hawaii,2419,9
32338906,Hawaii,1759,8
32338908,Hawaii,601,4
32338910,Hawaii,156,1
32338913,Hawaii,2096,7
32338914,Hawaii,431,4
32338915,Hawaii,661,2
32338916,Hawaii,151,1
32338919,Hawaii,1259,4
32338921,Hawaii,1389,6
32338923,Hawaii,330,2
32338927,Hawaii,436,3
32338933,Hawaii,2351,10
32338934,Hawaii,946,5
32338936,Hawaii,679,2
32338947,Hawaii,496,1
32338950,Hawaii,301,2
32338953,Hawaii,440,4
32338954,Hawaii,72,1
32338955,Hawaii,51,1
32338957,Hawaii,322,2
32338959,Hawaii,2728,9
32338967,Hawaii,864,2
32338970,Hawaii,556,2
32338975,Hawaii,1816,5
32338978,Hawaii,3612,15
32338984,Hawaii,477,3
32339005,Hawaii,106,1
32339006,Hawaii,734,1
32339011,Hawaii,177,1
32339014,Hawaii,654,3
32339024,Hawaii,385,2
32339027,Hawaii,552,3
32339028,Hawaii,988,5
32339029,Hawaii,3708,12
32339034,Hawaii,850,3
32339035,Hawaii,170,2
32339041,Hawaii,768,2
32339047,Hawaii,647,2
32339052,Hawaii,307,3
32339055,Hawaii,794,3
32339056,Hawaii,473,3
32339061,Hawaii,561,2
32339072,Hawaii,1160,2
32339074,Hawaii,295,1
32339095,Hawaii,113,1
32339099,Hawaii,64,1
32339106,Hawaii,1833,4
32339112,Hawaii,286,2
32339124,Hawaii,1386,5
32339269,Hawaii,31701,70
32339338,Los Angeles,32135,157
32340070,Hawaii,15852,42
32341158,Los Angeles,21049,94
32350835,New York,4504,13
32352156,Hawaii,97503,269
32354513,New York,62740,272
32354966,Nashville,40516,177
32355301,San Francisco,2483,2
32355456,San Francisco,479,1
32359458,Hawaii,12198,47
32362306,Hawaii,20213,93
32364007,Hawaii,191619,504
32364556,Hawaii,6442,21
32364875,Nashville,47027,219
32369232,Hawaii,927,4
32369635,Los Angeles,1613,6
32369668,Los Angeles,2635,17
3236977,New York,2506,6
32376686,Hawaii,42761,126
3237764,Los Angeles,26063,107
32380047,Los Angeles,5990,21
32381165,New York,19832,79
32382307,Hawaii,28065,76
32382542,New York,3594,22
32385088,Hawaii,10870,38
32386102,Los Angeles,109529,565
32387729,Hawaii,45004,162
32389762,San Francisco,167163,851
32393934,Los Angeles,225,1
32397810,Nashville,17652,98
32398669,Los Angeles,570,2
3240016,San Francisco,61534,191
32400191,Los Angeles,1538,8
32400196,New York,3557,19
32402834,Hawaii,20577,69
32403345,Hawaii,17235,51
32404157,San Francisco,9423,46
32404938,Hawaii,7931,30
32405125,Hawaii,49166,115
32406742,Hawaii,972,5
32406916,Nashville,107169,433
32409782,Los Angeles,5530,35
32409916,Los Angeles,232,3
32412145,Hawaii,140105,429
32414,San Francisco,39835,91
32420791,Los Angeles,8679,40
32421113,Los Angeles,11772,23
32423370,Los Angeles,33202,134
32424781,Hawaii,62405,232
32424881,Los Angeles,112844,542
32425036,Hawaii,1065,4
32425444,Hawaii,4232,15
32428957,Los Angeles,19222,108
32429657,Hawaii,26699,96
32429743,Hawaii,25169,63
32441372,San Francisco,5800,18
32441999,Nashville,27826,107
32442361,Hawaii,42362,133
32445292,San Francisco,994,4
32445598,San Francisco,1157,7
32446543,Hawaii,30845,110
32446950,Los Angeles,29775,114
32448718,Hawaii,41746,138
32448749,New York,2372,13
32450788,New York,10473,36
32461038,Nashville,35522,180
32466654,Hawaii,9818,30
32467482,Los Angeles,6558,41
32468269,Hawaii,2019,8
32469382,Los Angeles,117,1
32470124,Hawaii,409,4
32471740,Hawaii,4101,10
32472579,Hawaii,346,2
32472609,Hawaii,1622,4
32472830,Hawaii,10355,32
3247291,New York,103986,282
32473876,Hawaii,42557,151
32476776,Los Angeles,19208,99
32477130,New York,5908,13
32478529,San Francisco,9354,56
32479315,Hawaii,106936,418
3249086,Hawaii,77383,223
32493104,Los Angeles,9555,25
32494256,New York,24097,70
32495771,New York,29752,113
32496599,San Francisco,109435,326
32497470,Hawaii,19618,68
32497760,Nashville,62346,177
32499495,New York,75154,233
32500148,Nashville,56054,255
32500360,Los Angeles,60040,220
32500420,Hawaii,1738,3
32500428,Hawaii,369,3
32500443,Hawaii,149,2
32500453,Hawaii,1252,2
32501138,Hawaii,54046,223
32501333,Los Angeles,52798,250
32501596,San Francisco,8265,46
32501661,Los Angeles,7086,22
3250171,Los Angeles,11123,39
32501865,Hawaii,8356,24
32502180,New York,6693,24
32502425,Hawaii,3702,12
32503628,Los Angeles,69980,297
32517810,Hawaii,1032,9
32519393,Nashville,54984,271
32520604,Hawaii,19022,72
32520846,Los Angeles,12670,66
32521550,Los Angeles,58449,256
32522149,Hawaii,74662,283
32524342,Los Angeles,5843,26
32524398,Hawaii,6179,14
32525522,Nashville,13156,50
32526004,Los Angeles,4470,16
32529196,Hawaii,22194,78
32529685,Hawaii,10579,25
32531409,New York,19427,75
32531823,San Francisco,963,6
325429,New York,60485,159
